job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
SQL Server DBA,Startup India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,35.3-62.2 LPA,"Elasticsearch, Kibana, OpenSearch, NoSQL, Full Text Search, Redis","Exciting opportunity for a talented SQL Server DBA at our Gandhinagar office. Working with Elasticsearch, Kibana, OpenSearch, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Database Administration,Contract,2026-03-11,LinkedIn,10.0,4875000.0
Staff SRE,Startup India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,11.1-19.0 LPA,"Azure DevOps, Docker, Kubernetes, Terraform, ARM Templates, Ansible","As a Staff SRE at our Gandhinagar facility, you will work on cutting-edge projects using Azure DevOps, Docker, Kubernetes. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",DevOps,Full-time,2026-03-15,LinkedIn,4.0,1505000.0
AWS Solutions Architect,Government of Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,1-2 years,7.8-10.8 LPA,"AWS, Serverless, Lambda, API Gateway, DynamoDB, SQS, SNS","Exciting opportunity for a talented AWS Solutions Architect at our Gandhinagar office. Working with AWS, Serverless, Lambda, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Cloud Computing,Full-time,2026-02-26,LinkedIn,1.0,930000.0
Network Engineer,Government of Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,1-2 years,6.3-9.0 LPA,"Cisco, CCNA, Routing, Switching, OSPF, BGP, MPLS, QoS","We are looking for a passionate Network Engineer with expertise in Cisco, CCNA, Routing to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Network Engineering,Full-time,2026-03-09,LinkedIn,1.0,765000.0
Threat Intelligence Analyst,Government of Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,Not Disclosed,"SOC Analyst, SIEM, Splunk, Incident Response, Threat Intelligence, MITRE ATT&CK","We are seeking an experienced Threat Intelligence Analyst to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using SOC Analyst, SIEM, Splunk. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Cybersecurity,Full-time,2026-02-10,LinkedIn,5.0,
Cloud Support Engineer,Startup India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,3.1-4.8 LPA,"System Administrator, Linux, Windows, Networking, Shell Scripting, VMware","We are looking for a passionate Cloud Support Engineer with expertise in System Administrator, Linux, Windows to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Technical Support / IT Operations,Full-time,2026-02-07,LinkedIn,0.0,395000.0
Data Scientist,Atal Innovation Mission Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,6-8 years,23.9-29.7 LPA,"Python, Predictive Modeling, Feature Engineering, Cross Validation, GridSearchCV","We are looking for a passionate Data Scientist with expertise in Python, Predictive Modeling, Feature Engineering to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Data Science,Full-time,2026-03-19,LinkedIn,6.0,2679999.9999999995
Staff Data Engineer,Make in India Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,9.4-16.6 LPA,"Python, Apache Spark, Kafka, Airflow, AWS, SQL, PostgreSQL","Exciting opportunity for a talented Staff Data Engineer at our Gandhinagar office. Working with Python, Apache Spark, Kafka, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Data Engineering,Full-time,2026-02-24,LinkedIn,4.0,1300000.0
AI/ML Specialist,Startup India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,1-2 years,Not Disclosed,"Python, Reinforcement Learning, Stable Baselines, Gym, Ray RLlib","We are seeking an experienced AI/ML Specialist to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using Python, Reinforcement Learning, Stable Baselines. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Artificial Intelligence / Machine Learning,Full-time,2026-02-11,LinkedIn,1.0,
Embedded Software Engineer,TiE Ahmedabad IT,"Gandhinagar, Gujarat, India",Gandhinagar,5-7 years,19.5-23.8 LPA,"ROS, ROS2, C++, Python, Robotics, Computer Vision, SLAM","Exciting opportunity for a talented Embedded Software Engineer at our Gandhinagar office. Working with ROS, ROS2, C++, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Embedded Systems / IoT,Full-time,2026-03-24,LinkedIn,5.0,2165000.0
CISO,NASSCOM Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,11.4-14.9 LPA,"SOC Analyst, SIEM, Splunk, Incident Response, Threat Intelligence, MITRE ATT&CK","We are looking for a passionate CISO with expertise in SOC Analyst, SIEM, Splunk to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Cybersecurity,Full-time,2026-03-08,LinkedIn,2.0,1315000.0
System Administrator,DPIIT Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,6-8 years,19.5-24.6 LPA,"End User Computing, SCCM, Intune, Azure AD, Windows 11, M365","As a System Administrator at our Gandhinagar facility, you will work on cutting-edge projects using End User Computing, SCCM, Intune. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Technical Support / IT Operations,Part-time,2026-02-14,LinkedIn,6.0,2205000.0
Staff SRE,iSPIRT Foundation,"Gandhinagar, Gujarat, India",Gandhinagar,6-8 years,24.1-31.1 LPA,"Jenkins, Ansible, Linux, Bash Scripting, Nagios, ELK Stack, Docker","As a Staff SRE at our Gandhinagar facility, you will work on cutting-edge projects using Jenkins, Ansible, Linux. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",DevOps,Full-time,2026-02-21,LinkedIn,6.0,2760000.0
FinOps Engineer,iSPIRT Foundation,"Gandhinagar, Gujarat, India",Gandhinagar,2-3 years,7.6-10.1 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation, VPC, IAM","We are looking for a passionate FinOps Engineer with expertise in AWS, EC2, S3 to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Cloud Computing,Full-time,2026-02-20,LinkedIn,2.0,885000.0
NLP Engineer,CII Digital Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,Not Disclosed,"Python, ML Engineer, MLflow, Kubeflow, Feature Store, Seldon, BentoML","We are seeking an experienced NLP Engineer to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using Python, ML Engineer, MLflow. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Artificial Intelligence / Machine Learning,Contract,2026-02-15,LinkedIn,2.0,
MLOps Engineer,CII Digital Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,6-8 years,Not Disclosed,"Python, TensorFlow, CNN, LSTM, Time Series, Pandas, Matplotlib","Join our growing team as a MLOps Engineer based in Gandhinagar. You will be responsible for building and maintaining high-quality software using Python, TensorFlow, CNN. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Artificial Intelligence / Machine Learning,Full-time,2026-02-15,LinkedIn,6.0,
Cloud Platform Engineer,DPIIT Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,5-7 years,25.4-26.9 LPA,"AWS, Data Engineering, EMR, Glue, Athena, Lake Formation, Redshift","We are looking for a passionate Cloud Platform Engineer with expertise in AWS, Data Engineering, EMR to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Cloud Computing,Full-time,2026-03-17,LinkedIn,5.0,2615000.0
Junior Software Developer,Startup India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,10.2-12.1 LPA,"Python, Django, REST API, PostgreSQL, Docker, Redis, Celery","Exciting opportunity for a talented Junior Software Developer at our Gandhinagar office. Working with Python, Django, REST API, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Software Development,Full-time,2026-03-21,LinkedIn,2.0,1114999.9999999998
Technical Support Analyst,Startup India Hub,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,4.2-8.6 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux, VMware","We are seeking an experienced Technical Support Analyst to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using L2 Support, ITIL, ServiceNow. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Technical Support / IT Operations,Contract,2026-02-07,LinkedIn,1.0,640000.0
SAP ABAP Developer,Government of Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,12+ years,40.1-70.5 LPA,"Workday, HCM, Payroll, Workday Studio, EIB, Integration, Reporting","Exciting opportunity for a talented SAP ABAP Developer at our Gandhinagar office. Working with Workday, HCM, Payroll, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",ERP / Enterprise Systems,Contract,2026-02-11,LinkedIn,12.0,5530000.0
Game Developer,DPIIT Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,15.4-26.4 LPA,"Unity, C#, 3D Modeling, Blender, Shader Programming, Unity DOTS","As a Game Developer at our Gandhinagar facility, you will work on cutting-edge projects using Unity, C#, 3D Modeling. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Game Development,Full-time,2026-03-15,LinkedIn,5.0,2090000.0
Junior Data Analyst,Invest India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,42.0-59.4 LPA,"Excel, SQL, Power BI, Business Analysis, Requirements Gathering, JIRA","As a Junior Data Analyst at our Gandhinagar facility, you will work on cutting-edge projects using Excel, SQL, Power BI. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Data Analytics,Full-time,2026-02-11,LinkedIn,10.0,5070000.0
ETL Developer,Make in India Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,7.8-8.1 LPA,"Python, NiFi, Kafka, Cassandra, Elasticsearch, Spark Streaming","We are seeking an experienced ETL Developer to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using Python, NiFi, Kafka. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Data Engineering,Part-time,2026-03-04,LinkedIn,1.0,794999.9999999999
L2 Support Engineer,Invest India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-7 years,Not Disclosed,"Cloud Support, AWS, Azure, Kubernetes, Docker, Linux, Monitoring","As a L2 Support Engineer at our Gandhinagar facility, you will work on cutting-edge projects using Cloud Support, AWS, Azure. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Technical Support / IT Operations,Contract,2026-02-27,LinkedIn,5.0,
Threat Intelligence Analyst,NASSCOM Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,6-8 years,17.6-32.8 LPA,"Network Security, VAPT, Burp Suite, Nmap, Metasploit, Wireshark","Join our growing team as a Threat Intelligence Analyst based in Gandhinagar. You will be responsible for building and maintaining high-quality software using Network Security, VAPT, Burp Suite. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Cybersecurity,Full-time,2026-03-11,LinkedIn,6.0,2520000.0
Network Engineer,FICCI IT Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,Not Disclosed,"Network Automation, Python, Netmiko, NAPALM, Ansible, NSO, RESTCONF","Join our growing team as a Network Engineer based in Gandhinagar. You will be responsible for building and maintaining high-quality software using Network Automation, Python, Netmiko. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Network Engineering,Full-time,2026-03-06,LinkedIn,5.0,
SDET,FICCI IT Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,6-8 years,18.5-27.1 LPA,"Rest Assured, Java, API Automation, TestNG, Maven, Jenkins","We are seeking an experienced SDET to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using Rest Assured, Java, API Automation. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",QA / Software Testing,Contract,2026-03-03,LinkedIn,6.0,2280000.0
L2 Support Engineer,TiE Ahmedabad IT,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,Not Disclosed,"System Administrator, Linux, Windows, Networking, Shell Scripting, VMware","Exciting opportunity for a talented L2 Support Engineer at our Gandhinagar office. Working with System Administrator, Linux, Windows, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Technical Support / IT Operations,Full-time,2026-03-16,LinkedIn,1.0,
Lead Data Scientist,Atal Innovation Mission Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,10.9-15.6 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib, Seaborn","We are looking for a passionate Lead Data Scientist with expertise in Python, R, Statistics to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Data Science,Contract,2026-03-12,LinkedIn,2.0,1325000.0
Data Science Analyst,iSPIRT Foundation,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,Not Disclosed,"R, ggplot2, Statistics, Excel, SPSS, SAS, Statistical Modeling","As a Data Science Analyst at our Gandhinagar facility, you will work on cutting-edge projects using R, ggplot2, Statistics. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Data Science,Full-time,2026-02-15,LinkedIn,1.0,
Lead Data Analyst,DPIIT Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,5.9-7.8 LPA,"Power BI, DAX, SQL Server, Excel, Power Query, Azure Synapse","Exciting opportunity for a talented Lead Data Analyst at our Gandhinagar office. Working with Power BI, DAX, SQL Server, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Data Analytics,Full-time,2026-03-11,LinkedIn,1.0,685000.0
Senior Cloud Engineer,Startup India Hub,"Gandhinagar, Gujarat, India (Work From Home/Office)",Gandhinagar,7-12 years,"₹12,000/month (Stipend)","AWS, Data Engineering, EMR, Glue, Athena, Lake Formation, Redshift","We are looking for a passionate Senior Cloud Engineer intern to join our Gandhinagar team. This is a great hands-on opportunity to work on live projects using AWS, Data Engineering, EMR. Certificate of completion provided. Stipend: mentioned. Freshers and students in final year are welcome to apply.",Cloud Computing,Internship,2026-02-28,LinkedIn,7.0,144000.0
Principal ML Engineer,Invest India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-7 years,Not Disclosed,"Python, Generative AI, OpenAI API, LangChain, Pinecone, Weaviate","We are seeking an experienced Principal ML Engineer to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using Python, Generative AI, OpenAI API. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Artificial Intelligence / Machine Learning,Full-time,2026-02-07,LinkedIn,5.0,
FPGA Engineer,Invest India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,1-2 years,5.0-7.7 LPA,"PLC Programming, SCADA, Industrial IoT, Siemens PLC, Wonderware","We are looking for a passionate FPGA Engineer with expertise in PLC Programming, SCADA, Industrial IoT to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Embedded Systems / IoT,Full-time,2026-02-14,LinkedIn,1.0,635000.0
ML Engineer,FICCI IT Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,Not Disclosed,"Python, LLM, Hugging Face, Transformers, LangChain, RAG, Vector DB","We are looking for a passionate ML Engineer with expertise in Python, LLM, Hugging Face to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Artificial Intelligence / Machine Learning,Contract,2026-03-19,LinkedIn,2.0,
Multi-Cloud Architect,DPIIT Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,5-7 years,21.2-34.3 LPA,"AWS, Solutions Architect, EKS, ECS, CloudFront, Route53, WAF","We are looking for a passionate Multi-Cloud Architect with expertise in AWS, Solutions Architect, EKS to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Cloud Computing,Full-time,2026-03-04,LinkedIn,5.0,2775000.0
Cloud Architect,NASSCOM Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,Not Disclosed,"AWS, Serverless, Lambda, API Gateway, DynamoDB, SQS, SNS","Exciting opportunity for a talented Cloud Architect at our Gandhinagar office. Working with AWS, Serverless, Lambda, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Cloud Computing,Full-time,2026-03-07,LinkedIn,4.0,
Senior Flutter Developer,Invest India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,Not Disclosed,"React Native, JavaScript, Redux, Firebase, Expo, TypeScript","As a Senior Flutter Developer at our Gandhinagar facility, you will work on cutting-edge projects using React Native, JavaScript, Redux. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Mobile App Development,Full-time,2026-03-02,LinkedIn,2.0,
Principal Engineer,Startup India Gujarat,"Gandhinagar, Gujarat, India (Work From Home/Office)",Gandhinagar,5-8 years,"₹4,000/month (Stipend)","Scala, Akka, Play Framework, Kafka, PostgreSQL, Spark, Cassandra","We are looking for a passionate Principal Engineer intern to join our Gandhinagar team. This is a great hands-on opportunity to work on live projects using Scala, Akka, Play Framework. Certificate of completion provided. Stipend: mentioned. Freshers and students in final year are welcome to apply.",Software Development,Internship,2026-02-25,LinkedIn,5.0,48000.0
Senior DevOps Engineer,DPIIT Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,11.8-15.7 LPA,"GCP, GKE, Cloud Build, Terraform, Ansible, Prometheus, Grafana","We are seeking an experienced Senior DevOps Engineer to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using GCP, GKE, Cloud Build. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",DevOps,Full-time,2026-02-16,LinkedIn,2.0,1375000.0
Embedded Linux Engineer,Startup India Hub,"Gandhinagar, Gujarat, India",Gandhinagar,6-8 years,19.7-27.2 LPA,"ROS, ROS2, C++, Python, Robotics, Computer Vision, SLAM","We are seeking an experienced Embedded Linux Engineer to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using ROS, ROS2, C++. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Embedded Systems / IoT,Full-time,2026-03-01,LinkedIn,6.0,2345000.0
Workday Consultant,CII Digital Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,10.7-14.9 LPA,"ServiceNow, ITSM, ITOM, HRSD, GRC, Flow Designer, Integration Hub","Join our growing team as a Workday Consultant based in Gandhinagar. You will be responsible for building and maintaining high-quality software using ServiceNow, ITSM, ITOM. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",ERP / Enterprise Systems,Contract,2026-03-07,LinkedIn,2.0,1280000.0
Senior Cloud Engineer,NASSCOM Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,25.0-27.4 LPA,"Azure, Azure DevOps, ARM Templates, Azure Functions, AKS, CosmosDB","Exciting opportunity for a talented Senior Cloud Engineer at our Gandhinagar office. Working with Azure, Azure DevOps, ARM Templates, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Cloud Computing,Full-time,2026-02-07,LinkedIn,5.0,2620000.0
Lead DBA,iSPIRT Foundation,"Gandhinagar, Gujarat, India",Gandhinagar,8-10 years,24.2-40.8 LPA,"MongoDB, Cassandra, Redis, NoSQL, Database Design, Sharding","Exciting opportunity for a talented Lead DBA at our Gandhinagar office. Working with MongoDB, Cassandra, Redis, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Database Administration,Contract,2026-02-21,LinkedIn,0.0,3250000.0
Infrastructure Engineer,Government of Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,8-10 years,26.4-43.7 LPA,"Azure DevOps, Docker, Kubernetes, Terraform, ARM Templates, Ansible","Join our growing team as a Infrastructure Engineer based in Gandhinagar. You will be responsible for building and maintaining high-quality software using Azure DevOps, Docker, Kubernetes. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",DevOps,Contract,2026-03-05,LinkedIn,0.0,3504999.9999999995
Applied Scientist,TiE Ahmedabad IT,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,13.6-16.0 LPA,"Python, Generative AI, OpenAI API, LangChain, Pinecone, Weaviate","We are looking for a passionate Applied Scientist with expertise in Python, Generative AI, OpenAI API to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Artificial Intelligence / Machine Learning,Part-time,2026-03-21,LinkedIn,3.0,1480000.0
Deep Learning Engineer,iSPIRT Foundation,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,Not Disclosed,"Python, LLM, Hugging Face, Transformers, LangChain, RAG, Vector DB","As a Deep Learning Engineer at our Gandhinagar facility, you will work on cutting-edge projects using Python, LLM, Hugging Face. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Artificial Intelligence / Machine Learning,Full-time,2026-02-28,LinkedIn,3.0,
Technical Product Manager,iSPIRT Foundation,"Gandhinagar, Gujarat, India",Gandhinagar,0-1 years,2.0-4.1 LPA,"Technical PM, API, Microservices, AWS, Data, Analytics, JIRA","We are seeking an experienced Technical Product Manager to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using Technical PM, API, Microservices. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Product Management,Full-time,2026-02-26,LinkedIn,0.0,305000.0
Power BI Developer,Startup India Hub,"Gandhinagar, Gujarat, India",Gandhinagar,1-2 years,5.8-6.7 LPA,"Tableau, SQL, Python, Google Analytics, Looker, Data Studio","We are seeking an experienced Power BI Developer to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using Tableau, SQL, Python. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Data Analytics,Full-time,2026-03-09,LinkedIn,1.0,625000.0
Data Analyst,Make in India Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,9.7-12.5 LPA,"Qlik Sense, SQL, Excel, Business Intelligence, ETL, Data Modeling","Exciting opportunity for a talented Data Analyst at our Gandhinagar office. Working with Qlik Sense, SQL, Excel, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Data Analytics,Full-time,2026-03-14,LinkedIn,3.0,1110000.0
Business Analyst,Atal Innovation Mission Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,15.9-26.1 LPA,"Metabase, SQL, Python, Google Analytics, A/B Testing, Mixpanel","Exciting opportunity for a talented Business Analyst at our Gandhinagar office. Working with Metabase, SQL, Python, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Data Analytics,Full-time,2026-03-10,LinkedIn,5.0,2100000.0
Deep Learning Engineer,Atal Innovation Mission Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,8-10 years,29.7-50.3 LPA,"Python, TensorFlow, PyTorch, scikit-learn, Keras, NLP, Pandas, NumPy","Exciting opportunity for a talented Deep Learning Engineer at our Gandhinagar office. Working with Python, TensorFlow, PyTorch, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Artificial Intelligence / Machine Learning,Contract,2026-03-02,LinkedIn,0.0,4000000.0
Azure Cloud Engineer,FICCI IT Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-7 years,21.0-27.0 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation, VPC, IAM","We are seeking an experienced Azure Cloud Engineer to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using AWS, EC2, S3. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Cloud Computing,Full-time,2026-02-08,LinkedIn,5.0,2400000.0
SQL Server DBA,Startup India Hub,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,9.4-15.2 LPA,"PostgreSQL, PgBouncer, Patroni, Replication, Query Optimization","We are seeking an experienced SQL Server DBA to join our Gandhinagar technology team. You will design, develop, and maintain scalable solutions using PostgreSQL, PgBouncer, Patroni. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Database Administration,Full-time,2026-02-25,LinkedIn,2.0,1230000.0
Senior DBA,Startup India Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,7-12 years,28.2-40.2 LPA,"Oracle DBA, PL/SQL, RAC, ASM, Data Guard, RMAN, OEM","We are looking for a passionate Senior DBA with expertise in Oracle DBA, PL/SQL, RAC to strengthen our Gandhinagar-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Database Administration,Full-time,2026-03-11,LinkedIn,7.0,3420000.0000000005
Senior Cloud Engineer,Make in India Gujarat IT,"Gandhinagar, Gujarat, India (Work From Home/Office)",Gandhinagar,6-8 years,"₹8,500/month (Stipend)","AWS, Serverless, Lambda, API Gateway, DynamoDB, SQS, SNS","Exciting 1 Month internship at our Gandhinagar office! Gain real experience with AWS, Serverless, Lambda while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",Cloud Computing,Internship,2026-03-11,LinkedIn,6.0,102000.0
