job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Senior Data Engineer,Syntel Ltd,"Vadodara, Gujarat, India",Vadodara,10+ years,42.3-52.5 LPA,"Python, ETL, Hadoop, Hive, HDFS, Data Pipeline","We are looking for a passionate Senior Data Engineer to join our growing team in Vadodara. You will work with Python, ETL, Hadoop and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Engineering,Full-time,2025-12-26,Indeed,10.0,4740000.0
IT Support Engineer,Oracle Vadodara,"Vadodara, Gujarat, India",Vadodara,1-3 years,6.0-6.8 LPA,"Technical Support, Windows Server, Active Directory, Help Desk","Exciting opportunity for an experienced IT Support Engineer at our Vadodara office. The ideal candidate will have hands-on experience with Technical Support, Windows Server, Active Directory, excellent communication skills, and a track record of delivering projects on time.",Technical Support / IT Operations,Full-time,2026-02-18,Glassdoor,1.0,640000.0
Salesforce Developer,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,7-10 years,25.8-39.5 LPA,"Salesforce, Apex, Lightning, Visualforce, CRM","Join our dynamic IT team as a Salesforce Developer. Responsibilities include designing, developing, and maintaining solutions using Salesforce, Apex, Lightning. Be part of an innovative team solving real-world problems for enterprise clients.",ERP / Enterprise Systems,Part-time,2026-01-20,LinkedIn,0.0,3265000.0
Flutter Developer,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,4-6 years,15.3-18.9 LPA,"React Native, JavaScript, Redux, Firebase, Expo","Exciting opportunity for an experienced Flutter Developer at our Vadodara office. The ideal candidate will have hands-on experience with React Native, JavaScript, Redux, excellent communication skills, and a track record of delivering projects on time.",Mobile App Development,Full-time,2026-03-21,LinkedIn,4.0,1710000.0000000002
Business Analyst,Siemens IT,"Vadodara, Gujarat, India",Vadodara,5-8 years,19.9-24.9 LPA,"Power BI, SQL, Excel, Python, Data Visualization","Exciting opportunity for an experienced Business Analyst at our Vadodara office. The ideal candidate will have hands-on experience with Power BI, SQL, Excel, excellent communication skills, and a track record of delivering projects on time.",Data Analytics,Full-time,2025-12-23,LinkedIn,5.0,2240000.0
SAP Consultant,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,7-10 years,30.0-42.9 LPA,"Salesforce, Apex, Lightning, Visualforce, CRM","We are looking for a passionate SAP Consultant to join our growing team in Vadodara. You will work with Salesforce, Apex, Lightning and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",ERP / Enterprise Systems,Contract,2026-02-16,Indeed,0.0,3645000.000000001
Automation Test Engineer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,4-6 years,16.4-19.8 LPA,"Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","Join our dynamic IT team as a Automation Test Engineer. Responsibilities include designing, developing, and maintaining solutions using Manual Testing, JIRA, Test Cases. Be part of an innovative team solving real-world problems for enterprise clients.",QA / Software Testing,Full-time,2026-02-20,LinkedIn,4.0,1810000.0
System Administrator,GE Digital India,"Vadodara, Gujarat, India",Vadodara,2-4 years,7.3-10.1 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","Exciting opportunity for an experienced System Administrator at our Vadodara office. The ideal candidate will have hands-on experience with L2 Support, ITIL, ServiceNow, excellent communication skills, and a track record of delivering projects on time.",Technical Support / IT Operations,Full-time,2026-01-05,LinkedIn,2.0,869999.9999999999
Android Developer,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,2-4 years,Not Disclosed,"Flutter, Dart, Firebase, REST API, Android, iOS","Exciting opportunity for an experienced Android Developer at our Vadodara office. The ideal candidate will have hands-on experience with Flutter, Dart, Firebase, excellent communication skills, and a track record of delivering projects on time.",Mobile App Development,Full-time,2026-02-02,Glassdoor,2.0,
Backend Developer,Persistent Systems Vadodara,"Vadodara, Gujarat, India",Vadodara,7-10 years,26.3-44.8 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Join our dynamic IT team as a Backend Developer. Responsibilities include designing, developing, and maintaining solutions using Next.js, React, Node.js. Be part of an innovative team solving real-world problems for enterprise clients.",Web Development,Full-time,2026-01-06,LinkedIn,0.0,3554999.9999999995
Automation Test Engineer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹12,721/month","Cypress, JavaScript, Postman, API Testing, JIRA","Seeking a motivated Automation Test Engineer to strengthen our Vadodara team. Experience with Cypress, JavaScript, Postman is mandatory. Participate in sprint planning, code reviews, and technical documentation.",QA / Software Testing,Internship,2025-12-23,Glassdoor,0.0,152652.0
Android Developer,Emerson Automation,"Vadodara, Gujarat, India",Vadodara,3-5 years,Not Disclosed,"Flutter, Dart, Firebase, REST API, Android, iOS","We are looking for a passionate Android Developer to join our growing team in Vadodara. You will work with Flutter, Dart, Firebase and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Mobile App Development,Contract,2026-03-23,LinkedIn,3.0,
iOS Developer,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,10+ years,47.7-69.0 LPA,"Android, Kotlin, Java, Retrofit, Room, Jetpack","Seeking a motivated iOS Developer to strengthen our Vadodara team. Experience with Android, Kotlin, Java is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Mobile App Development,Full-time,2026-02-12,Glassdoor,10.0,5835000.0
Software Engineer,Oracle Vadodara,"Vadodara, Gujarat, India",Vadodara,2-4 years,Not Disclosed,"C#, .NET Core, ASP.NET, SQL Server, Angular","Exciting opportunity for an experienced Software Engineer at our Vadodara office. The ideal candidate will have hands-on experience with C#, .NET Core, ASP.NET, excellent communication skills, and a track record of delivering projects on time.",Software Development,Contract,2026-01-20,Naukri,2.0,
Game Programmer,Oracle Vadodara,"Vadodara, Gujarat, India",Vadodara,4-6 years,16.7-21.1 LPA,"Unity, C#, 3D Modeling, Blender, Shader Programming","Seeking a motivated Game Programmer to strengthen our Vadodara team. Experience with Unity, C#, 3D Modeling is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Game Development,Full-time,2026-03-19,Glassdoor,4.0,1890000.0
SDET,SAP Labs Vadodara,"Vadodara, Gujarat, India",Vadodara,2-4 years,8.0-9.7 LPA,"Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","We are hiring a talented SDET for our Vadodara development centre. You will leverage your expertise in Manual Testing, JIRA, Test Cases to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",QA / Software Testing,Full-time,2026-01-25,Naukri,2.0,885000.0
Power BI Developer,Persistent Systems Vadodara,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹16,365/month","Power BI, SQL, Excel, Python, Data Visualization","Exciting opportunity for an experienced Power BI Developer at our Vadodara office. The ideal candidate will have hands-on experience with Power BI, SQL, Excel, excellent communication skills, and a track record of delivering projects on time.",Data Analytics,Internship,2025-12-30,Indeed,0.0,196380.0
iOS Developer,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹6,807/month","Flutter, Dart, Firebase, REST API, Android, iOS","Join our dynamic IT team as a iOS Developer. Responsibilities include designing, developing, and maintaining solutions using Flutter, Dart, Firebase. Be part of an innovative team solving real-world problems for enterprise clients.",Mobile App Development,Internship,2026-03-03,Indeed,0.0,81684.0
SAP ABAP Developer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹5,190/month","SAP Basis, SAP Hana, SAP BW, SAP S/4HANA, ERP","We are looking for a passionate SAP ABAP Developer to join our growing team in Vadodara. You will work with SAP Basis, SAP Hana, SAP BW and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",ERP / Enterprise Systems,Internship,2026-01-19,Indeed,0.0,62280.0
Network Administrator,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,10+ years,42.3-65.8 LPA,"Cisco, CCNA, Routing, Switching, OSPF, BGP","Exciting opportunity for an experienced Network Administrator at our Vadodara office. The ideal candidate will have hands-on experience with Cisco, CCNA, Routing, excellent communication skills, and a track record of delivering projects on time.",Network Engineering,Full-time,2026-03-01,Indeed,10.0,5405000.0
UX Designer,Emerson Automation,"Vadodara, Gujarat, India",Vadodara,1-3 years,Not Disclosed,"Adobe Illustrator, Figma, Motion Design, Design Systems","We are hiring a talented UX Designer for our Vadodara development centre. You will leverage your expertise in Adobe Illustrator, Figma, Motion Design to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",UI / UX Design,Contract,2026-02-28,LinkedIn,1.0,
CI/CD Engineer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,10+ years,35.0-57.2 LPA,"CI/CD, GitHub Actions, Docker, Kubernetes, Prometheus, Grafana","Seeking a motivated CI/CD Engineer to strengthen our Vadodara team. Experience with CI/CD, GitHub Actions, Docker is mandatory. Participate in sprint planning, code reviews, and technical documentation.",DevOps,Contract,2026-01-26,Indeed,10.0,4610000.0
GCP Engineer,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,3-5 years,10.8-13.9 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation","We are looking for a passionate GCP Engineer to join our growing team in Vadodara. You will work with AWS, EC2, S3 and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cloud Computing,Full-time,2026-01-05,Indeed,3.0,1235000.0000000002
Junior Data Scientist,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,5-8 years,16.3-28.7 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","Join our dynamic IT team as a Junior Data Scientist. Responsibilities include designing, developing, and maintaining solutions using Python, R, Statistics. Be part of an innovative team solving real-world problems for enterprise clients.",Data Science,Full-time,2026-02-06,Glassdoor,5.0,2250000.0
System Administrator,SAP Labs Vadodara,"Vadodara, Gujarat, India",Vadodara,1-3 years,4.5-7.4 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","We are hiring a talented System Administrator for our Vadodara development centre. You will leverage your expertise in L2 Support, ITIL, ServiceNow to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Technical Support / IT Operations,Full-time,2025-12-28,Naukri,1.0,595000.0
Backend Developer,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,10+ years,40.0-62.8 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","We are looking for a passionate Backend Developer to join our growing team in Vadodara. You will work with Next.js, React, Node.js and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Full-time,2026-03-22,Glassdoor,10.0,5140000.0
Oracle DBA,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,4-6 years,Not Disclosed,"MongoDB, Cassandra, Redis, NoSQL, Database Design","Seeking a motivated Oracle DBA to strengthen our Vadodara team. Experience with MongoDB, Cassandra, Redis is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Database Administration,Full-time,2026-03-13,Naukri,4.0,
DevOps Engineer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,7-10 years,24.7-37.8 LPA,"GitLab CI, Docker, AWS EKS, Helm, ArgoCD, Terraform","We are looking for a passionate DevOps Engineer to join our growing team in Vadodara. You will work with GitLab CI, Docker, AWS EKS and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",DevOps,Full-time,2026-01-12,Glassdoor,0.0,3125000.0
Angular Developer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,Not Disclosed,"PHP, Laravel, MySQL, JavaScript, jQuery, Bootstrap","Seeking a motivated Angular Developer to strengthen our Vadodara team. Experience with PHP, Laravel, MySQL is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Web Development,Contract,2025-12-24,Glassdoor,0.0,
PHP Developer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,7-10 years,25.9-38.3 LPA,"Vue.js, Laravel, PHP, MySQL, REST API, Docker","Exciting opportunity for an experienced PHP Developer at our Vadodara office. The ideal candidate will have hands-on experience with Vue.js, Laravel, PHP, excellent communication skills, and a track record of delivering projects on time.",Web Development,Full-time,2026-02-27,LinkedIn,0.0,3209999.9999999995
Platform Engineer,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,5-8 years,19.9-25.4 LPA,"Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","Join our dynamic IT team as a Platform Engineer. Responsibilities include designing, developing, and maintaining solutions using Docker, Kubernetes, Jenkins. Be part of an innovative team solving real-world problems for enterprise clients.",DevOps,Contract,2026-02-21,Indeed,5.0,2265000.0
Software Developer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,5-8 years,17.6-23.1 LPA,"Python, Django, REST API, PostgreSQL, Docker","Join our dynamic IT team as a Software Developer. Responsibilities include designing, developing, and maintaining solutions using Python, Django, REST API. Be part of an innovative team solving real-world problems for enterprise clients.",Software Development,Full-time,2026-03-14,Glassdoor,5.0,2035000.0
Azure Cloud Engineer,Tata Technologies,"Vadodara, Gujarat, India",Vadodara,5-8 years,16.0-29.3 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation","We are hiring a talented Azure Cloud Engineer for our Vadodara development centre. You will leverage your expertise in AWS, EC2, S3 to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Cloud Computing,Contract,2026-03-17,Glassdoor,5.0,2265000.0
Frontend Developer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹11,509/month","Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Exciting opportunity for an experienced Frontend Developer at our Vadodara office. The ideal candidate will have hands-on experience with Next.js, React, Node.js, excellent communication skills, and a track record of delivering projects on time.",Web Development,Internship,2026-03-22,Glassdoor,0.0,138108.0
Full Stack Developer,SAP Labs Vadodara,"Vadodara, Gujarat, India",Vadodara,1-3 years,Not Disclosed,"PHP, Laravel, MySQL, JavaScript, jQuery, Bootstrap","We are looking for a passionate Full Stack Developer to join our growing team in Vadodara. You will work with PHP, Laravel, MySQL and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Full-time,2026-02-24,Glassdoor,1.0,
UI Designer,Oracle Vadodara,"Vadodara, Gujarat, India",Vadodara,7-10 years,26.0-42.9 LPA,"Figma, Adobe XD, Sketch, Prototyping, Wireframing","We are hiring a talented UI Designer for our Vadodara development centre. You will leverage your expertise in Figma, Adobe XD, Sketch to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",UI / UX Design,Full-time,2026-02-14,Naukri,0.0,3445000.0000000005
AI Engineer,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,1-3 years,4.2-7.1 LPA,"Python, NLP, BERT, GPT, Text Classification, spaCy","Seeking a motivated AI Engineer to strengthen our Vadodara team. Experience with Python, NLP, BERT is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Artificial Intelligence / Machine Learning,Part-time,2026-01-02,Naukri,1.0,565000.0
React Developer,Persistent Systems Vadodara,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹7,353/month","Vue.js, Laravel, PHP, MySQL, REST API, Docker","We are hiring a talented React Developer for our Vadodara development centre. You will leverage your expertise in Vue.js, Laravel, PHP to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Internship,2026-03-02,Indeed,0.0,88236.0
BI Developer,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,10+ years,47.2-59.1 LPA,"Power BI, SQL, Excel, Python, Data Visualization","Join our dynamic IT team as a BI Developer. Responsibilities include designing, developing, and maintaining solutions using Power BI, SQL, Excel. Be part of an innovative team solving real-world problems for enterprise clients.",Data Analytics,Full-time,2026-01-30,Glassdoor,10.0,5315000.000000001
Software Developer,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,2-4 years,Not Disclosed,"Go, Microservices, Docker, PostgreSQL, gRPC","We are looking for a passionate Software Developer to join our growing team in Vadodara. You will work with Go, Microservices, Docker and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Software Development,Full-time,2026-02-26,LinkedIn,2.0,
QA Engineer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹9,740/month","Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","We are looking for a passionate QA Engineer to join our growing team in Vadodara. You will work with Manual Testing, JIRA, Test Cases and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",QA / Software Testing,Internship,2026-03-17,Glassdoor,0.0,116880.0
CCNA Engineer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,7-10 years,24.5-41.3 LPA,"Cisco, CCNA, Routing, Switching, OSPF, BGP","Join our dynamic IT team as a CCNA Engineer. Responsibilities include designing, developing, and maintaining solutions using Cisco, CCNA, Routing. Be part of an innovative team solving real-world problems for enterprise clients.",Network Engineering,Part-time,2026-01-23,Indeed,0.0,3290000.0
BI Developer,Siemens IT,"Vadodara, Gujarat, India",Vadodara,1-3 years,5.3-7.1 LPA,"Power BI, DAX, SQL Server, Excel, Power Query","Seeking a motivated BI Developer to strengthen our Vadodara team. Experience with Power BI, DAX, SQL Server is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Analytics,Part-time,2026-02-13,Naukri,1.0,619999.9999999999
SOC Analyst,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹13,305/month","SOC Analyst, SIEM, Splunk, Incident Response, Threat Intelligence","We are looking for a passionate SOC Analyst to join our growing team in Vadodara. You will work with SOC Analyst, SIEM, Splunk and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cybersecurity,Internship,2026-02-27,Indeed,0.0,159660.0
Lead Data Scientist,Syntel Ltd,"Vadodara, Gujarat, India",Vadodara,10+ years,41.5-60.7 LPA,"Python, Data Science, Machine Learning, SQL, Tableau","We are looking for a passionate Lead Data Scientist to join our growing team in Vadodara. You will work with Python, Data Science, Machine Learning and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Science,Contract,2026-02-20,Glassdoor,10.0,5110000.0
Game Programmer,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,1-3 years,Not Disclosed,"Unreal Engine, C++, Blueprint, Game Design","We are looking for a passionate Game Programmer to join our growing team in Vadodara. You will work with Unreal Engine, C++, Blueprint and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Game Development,Full-time,2026-03-20,Indeed,1.0,
Full Stack Developer,Tata Technologies,"Vadodara, Gujarat, India",Vadodara,10+ years,51.3-55.3 LPA,"Vue.js, Laravel, PHP, MySQL, REST API, Docker","Seeking a motivated Full Stack Developer to strengthen our Vadodara team. Experience with Vue.js, Laravel, PHP is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Web Development,Full-time,2026-02-08,Glassdoor,10.0,5330000.0
Backend Developer,SAP Labs Vadodara,"Vadodara, Gujarat, India",Vadodara,3-5 years,10.9-13.6 LPA,"Angular, TypeScript, Spring Boot, Java, MySQL","We are looking for a passionate Backend Developer to join our growing team in Vadodara. You will work with Angular, TypeScript, Spring Boot and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Full-time,2026-02-20,Naukri,3.0,1225000.0
Java Full Stack Developer,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,7-10 years,Not Disclosed,"PHP, Laravel, MySQL, JavaScript, jQuery, Bootstrap","We are hiring a talented Java Full Stack Developer for our Vadodara development centre. You will leverage your expertise in PHP, Laravel, MySQL to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Full-time,2026-01-11,Glassdoor,0.0,
React Developer,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,2.7-4.4 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Join our dynamic IT team as a React Developer. Responsibilities include designing, developing, and maintaining solutions using Next.js, React, Node.js. Be part of an innovative team solving real-world problems for enterprise clients.",Web Development,Contract,2026-01-02,Indeed,0.0,355000.0
SAP ABAP Developer,Siemens IT,"Vadodara, Gujarat, India",Vadodara,4-6 years,13.4-20.4 LPA,"SAP Basis, SAP Hana, SAP BW, SAP S/4HANA, ERP","We are hiring a talented SAP ABAP Developer for our Vadodara development centre. You will leverage your expertise in SAP Basis, SAP Hana, SAP BW to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",ERP / Enterprise Systems,Full-time,2026-01-22,Naukri,4.0,1689999.9999999998
SOC Analyst,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,2.7-4.4 LPA,"Network Security, VAPT, Burp Suite, Nmap, Metasploit","We are hiring a talented SOC Analyst for our Vadodara development centre. You will leverage your expertise in Network Security, VAPT, Burp Suite to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Cybersecurity,Part-time,2026-01-01,LinkedIn,0.0,355000.0
Tableau Developer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,5-8 years,Not Disclosed,"Tableau, SQL, Python, Google Analytics, Looker","Seeking a motivated Tableau Developer to strengthen our Vadodara team. Experience with Tableau, SQL, Python is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Analytics,Full-time,2026-01-29,Naukri,5.0,
GCP Engineer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,2-4 years,8.9-9.8 LPA,"Azure, Azure DevOps, ARM Templates, Azure Functions","Exciting opportunity for an experienced GCP Engineer at our Vadodara office. The ideal candidate will have hands-on experience with Azure, Azure DevOps, ARM Templates, excellent communication skills, and a track record of delivering projects on time.",Cloud Computing,Part-time,2026-03-07,LinkedIn,2.0,935000.0
Embedded Software Engineer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,1-3 years,5.1-6.7 LPA,"FPGA, VHDL, Verilog, Xilinx, Embedded Linux","Join our dynamic IT team as a Embedded Software Engineer. Responsibilities include designing, developing, and maintaining solutions using FPGA, VHDL, Verilog. Be part of an innovative team solving real-world problems for enterprise clients.",Embedded Systems / IoT,Contract,2026-03-23,Indeed,1.0,590000.0
MySQL DBA,Siemens IT,"Vadodara, Gujarat, India",Vadodara,7-10 years,31.4-44.7 LPA,"SQL Server, SSRS, SSIS, T-SQL, Database Administration","Exciting opportunity for an experienced MySQL DBA at our Vadodara office. The ideal candidate will have hands-on experience with SQL Server, SSRS, SSIS, excellent communication skills, and a track record of delivering projects on time.",Database Administration,Full-time,2026-02-13,LinkedIn,0.0,3805000.0
Machine Learning Engineer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹16,197/month","Python, Machine Learning, Deep Learning, Computer Vision, OpenCV","We are hiring a talented Machine Learning Engineer for our Vadodara development centre. You will leverage your expertise in Python, Machine Learning, Deep Learning to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Artificial Intelligence / Machine Learning,Internship,2025-12-24,Indeed,0.0,194364.0
Network Administrator,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,10+ years,46.5-69.5 LPA,"Cisco, CCNA, Routing, Switching, OSPF, BGP","Join our dynamic IT team as a Network Administrator. Responsibilities include designing, developing, and maintaining solutions using Cisco, CCNA, Routing. Be part of an innovative team solving real-world problems for enterprise clients.",Network Engineering,Full-time,2026-02-02,Glassdoor,10.0,5800000.0
L2 Support Engineer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,3-5 years,9.6-13.9 LPA,"Technical Support, Windows Server, Active Directory, Help Desk","Join our dynamic IT team as a L2 Support Engineer. Responsibilities include designing, developing, and maintaining solutions using Technical Support, Windows Server, Active Directory. Be part of an innovative team solving real-world problems for enterprise clients.",Technical Support / IT Operations,Contract,2026-01-06,Indeed,3.0,1175000.0
System Administrator,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,5-8 years,20.4-27.0 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","We are hiring a talented System Administrator for our Vadodara development centre. You will leverage your expertise in L2 Support, ITIL, ServiceNow to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Technical Support / IT Operations,Part-time,2026-02-27,Glassdoor,5.0,2370000.0
Senior Data Scientist,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,10+ years,49.1-53.4 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","We are hiring a talented Senior Data Scientist for our Vadodara development centre. You will leverage your expertise in Python, R, Statistics to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Science,Full-time,2026-01-09,LinkedIn,10.0,5125000.0
Lead Data Scientist,GE Digital India,"Vadodara, Gujarat, India",Vadodara,7-10 years,26.8-37.6 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","We are looking for a passionate Lead Data Scientist to join our growing team in Vadodara. You will work with Python, R, Statistics and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Science,Full-time,2026-01-25,LinkedIn,0.0,3220000.0000000005
Test Analyst,Emerson Automation,"Vadodara, Gujarat, India",Vadodara,10+ years,48.2-58.8 LPA,"Appium, Mobile Testing, Java, TestNG, BDD, Cucumber","Join our dynamic IT team as a Test Analyst. Responsibilities include designing, developing, and maintaining solutions using Appium, Mobile Testing, Java. Be part of an innovative team solving real-world problems for enterprise clients.",QA / Software Testing,Full-time,2026-03-11,Glassdoor,10.0,5350000.0
Game Developer,Siemens IT,"Vadodara, Gujarat, India",Vadodara,7-10 years,22.6-39.5 LPA,"Unreal Engine, C++, Blueprint, Game Design","We are looking for a passionate Game Developer to join our growing team in Vadodara. You will work with Unreal Engine, C++, Blueprint and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Game Development,Full-time,2026-01-29,Indeed,0.0,3105000.0
Junior Data Scientist,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,10+ years,49.0-67.1 LPA,"Python, Data Science, Machine Learning, SQL, Tableau","Exciting opportunity for an experienced Junior Data Scientist at our Vadodara office. The ideal candidate will have hands-on experience with Python, Data Science, Machine Learning, excellent communication skills, and a track record of delivering projects on time.",Data Science,Full-time,2026-01-30,Indeed,10.0,5805000.0
React Native Developer,SAP Labs Vadodara,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹15,952/month","Flutter, Dart, Firebase, REST API, Android, iOS","We are looking for a passionate React Native Developer to join our growing team in Vadodara. You will work with Flutter, Dart, Firebase and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Mobile App Development,Internship,2026-01-25,Indeed,0.0,191424.0
IoT Developer,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,3-5 years,11.0-12.9 LPA,"FPGA, VHDL, Verilog, Xilinx, Embedded Linux","Join our dynamic IT team as a IoT Developer. Responsibilities include designing, developing, and maintaining solutions using FPGA, VHDL, Verilog. Be part of an innovative team solving real-world problems for enterprise clients.",Embedded Systems / IoT,Contract,2026-03-22,Naukri,3.0,1195000.0
Power BI Developer,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,10+ years,37.4-57.3 LPA,"Power BI, DAX, SQL Server, Excel, Power Query","We are hiring a talented Power BI Developer for our Vadodara development centre. You will leverage your expertise in Power BI, DAX, SQL Server to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Analytics,Contract,2026-01-11,Glassdoor,10.0,4734999.999999999
Salesforce Developer,GE Digital India,"Vadodara, Gujarat, India",Vadodara,4-6 years,16.6-19.3 LPA,"Salesforce, Apex, Lightning, Visualforce, CRM","Join our dynamic IT team as a Salesforce Developer. Responsibilities include designing, developing, and maintaining solutions using Salesforce, Apex, Lightning. Be part of an innovative team solving real-world problems for enterprise clients.",ERP / Enterprise Systems,Full-time,2026-02-03,Naukri,4.0,1795000.0000000002
